passage_id,neighbor_id,rank,similarity
p1072,p1131,5,0.739559
p1073,p1555,1,0.814714
p1073,p1530,2,0.804189
p1073,p0948,3,0.802915
p1073,p1273,4,0.802043
p1073,p1274,5,0.801060
p1074,p1287,1,0.864098
p1074,p0769,2,0.850690
p1074,p1710,3,0.847191
p1074,p0850,4,0.847126
p1074,p1412,5,0.845568
p1075,p1655,1,0.796617
p1075,p1420,2,0.716834
p1075,p1605,3,0.683975
p1075,p1520,4,0.680413
p1075,p1597,5,0.677919
p1076,p0030,1,0.696436
p1076,p0008,2,0.687504
p1076,p1705,3,0.682406
p1076,p1244,4,0.682320
p1076,p1351,5,0.681397
p1077,p1276,1,0.815075
p1077,p0921,2,0.795581
p1077,p0951,3,0.791524
p1077,p0923,4,0.789236
p1077,p1074,5,0.789232
p1078,p1079,1,0.849406
p1078,p1701,2,0.832020
p1078,p0946,3,0.827687
p1078,p1136,4,0.815326
p1078,p1167,5,0.814024
p1079,p1078,1,0.849406
p1079,p1274,2,0.790691
p1079,p1382,3,0.785018
p1079,p1701,4,0.779921
p1079,p1055,5,0.779595
p1080,p1630,1,0.810463
p1080,p1268,2,0.807920
p1080,p1554,3,0.796198
p1080,p0918,4,0.794522
p1080,p1167,5,0.792797
p1081,p0918,1,0.757279
p1081,p1190,2,0.750775
p1081,p1188,3,0.713995
p1081,p1173,4,0.713051
p1081,p1129,5,0.712987
p1082,p0637,1,0.861306
p1082,p0636,2,0.855228
p1082,p1555,3,0.849027
p1082,p1530,4,0.839863
p1082,p1656,5,0.836173
p1083,p1336,1,0.698929
p1083,p1351,2,0.697693
p1083,p1370,3,0.696924
p1083,p1090,4,0.688255
p1083,p1030,5,0.684519
p1084,p1374,1,0.818181
p1084,p1719,2,0.810107
p1084,p1351,3,0.789645
p1084,p0995,4,0.778626
p1084,p1287,5,0.778264
p1085,p1509,1,0.997762
p1085,p1702,2,0.997247
p1085,p1043,3,0.997229
p1085,p0961,4,0.996669
p1085,p1230,5,0.996134
p1086,p1344,1,0.869094
p1086,p0763,2,0.853429
p1086,p1178,3,0.844503
p1086,p1369,4,0.843370
p1086,p0600,5,0.833303
p1087,p1086,1,0.822353
p1087,p1656,2,0.819631
p1087,p0767,3,0.815366
p1087,p1223,4,0.811768
p1087,p1586,5,0.810977
p1088,p1288,1,0.826213
p1088,p1344,2,0.816310
p1088,p1650,3,0.814735
p1088,p1202,4,0.797620
p1088,p1710,5,0.795660
p1089,p1554,1,0.707491
p1089,p1088,2,0.705689
p1089,p0947,3,0.704163
p1089,p1634,4,0.702612
p1089,p1079,5,0.701822
p1090,p1219,1,0.802032
p1090,p1250,2,0.794003
p1090,p0763,3,0.783801
p1090,p0038,4,0.783612
p1090,p1389,5,0.779742
p1091,p1219,1,0.804437
p1091,p1070,2,0.786103
p1091,p1711,3,0.774693
p1091,p1090,4,0.770197
p1091,p1178,5,0.763989
p1092,p0515,1,0.883212
p1092,p1121,2,0.880109
p1092,p0649,3,0.872465
p1092,p0922,4,0.872158
p1092,p0767,5,0.871442
p1093,p1280,1,0.705029
p1093,p1014,2,0.699320
p1093,p1501,3,0.697399
p1093,p1606,4,0.696601
p1093,p1387,5,0.687314
p1094,p1527,1,0.812239
p1094,p1437,2,0.792874
p1094,p1421,3,0.790802
p1094,p1369,4,0.789393
p1094,p1440,5,0.782783
p1095,p0078,1,0.869375
p1095,p1397,2,0.864453
p1095,p0888,3,0.857355
p1095,p1399,4,0.854492
p1095,p1043,5,0.852949
p1096,p0784,1,0.878065
p1096,p1008,2,0.807363
p1096,p1010,3,0.794425
p1096,p1574,4,0.789360
p1096,p1005,5,0.785943
p1097,p1099,1,0.875890
p1097,p0767,2,0.849767
p1097,p1110,3,0.844401
p1097,p0943,4,0.844045
p1097,p1123,5,0.843395
p1098,p1092,1,0.831085
p1098,p1035,2,0.822381
p1098,p1583,3,0.818266
p1098,p0926,4,0.815041
p1098,p1117,5,0.811693
p1099,p1097,1,0.875890
p1099,p0079,2,0.860127
p1099,p1223,3,0.857448
p1099,p0961,4,0.853513
p1099,p1542,5,0.851846
p1100,p1101,1,0.797239
p1100,p1103,2,0.762913
p1100,p1596,3,0.760086
p1100,p0986,4,0.757567
p1100,p0809,5,0.756891
p1101,p1121,1,0.895323
p1101,p0515,2,0.890525
p1101,p1102,3,0.886860
p1101,p1104,4,0.877319
p1101,p1092,5,0.870698
p1102,p1101,1,0.886860
p1102,p0515,2,0.856105
p1102,p1121,3,0.845637
p1102,p0579,4,0.841700
p1102,p0729,5,0.840150
p1103,p1121,1,0.871106
p1103,p0790,2,0.851521
p1103,p1117,3,0.851307
p1103,p1111,4,0.837932
p1103,p0515,5,0.837278
p1104,p1101,1,0.877319
p1104,p0515,2,0.876985
p1104,p0574,3,0.872431
p1104,p1092,4,0.860744
p1104,p1012,5,0.851266
p1105,p1110,1,0.838679
p1105,p0141,2,0.835030
p1105,p0990,3,0.832686
p1105,p0765,4,0.820775
p1105,p0769,5,0.805536
p1106,p0773,1,0.801988
p1106,p1658,2,0.801407
p1106,p0517,3,0.796940
p1106,p1099,4,0.796836
p1106,p0990,5,0.795960
p1107,p1685,1,0.853078
p1107,p0515,2,0.852315
p1107,p1101,3,0.845697
p1107,p0574,4,0.844048
p1107,p1369,5,0.841232
p1108,p0800,1,0.800222
p1108,p1122,2,0.753018
p1108,p1009,3,0.750966
p1108,p1107,4,0.713672
p1108,p1718,5,0.703779
p1109,p1111,1,0.892326
p1109,p1656,2,0.864878
p1109,p1092,3,0.861537
p1109,p1117,4,0.850683
p1109,p0662,5,0.847450
p1110,p0769,1,0.861433
p1110,p0990,2,0.853100
p1110,p1223,3,0.851166
p1110,p1548,4,0.848190
p1110,p0051,5,0.846725
p1111,p1109,1,0.892326
p1111,p1121,2,0.883414
p1111,p0767,3,0.867458
p1111,p1101,4,0.857140
p1111,p1092,5,0.853682
p1112,p1012,1,0.839148
p1112,p1117,2,0.836031
p1112,p0986,3,0.832959
p1112,p0728,4,0.828325
p1112,p0515,5,0.827403
p1113,p0767,1,0.782176
p1113,p1110,2,0.780916
p1113,p0692,3,0.764815
p1113,p0045,4,0.763856
p1113,p1063,5,0.760223
p1114,p1661,1,0.815004
p1114,p1097,2,0.814030
p1114,p1109,3,0.805842
p1114,p1577,4,0.803755
p1114,p1586,5,0.802379
p1115,p1118,1,0.833129
p1115,p1548,2,0.813016
p1115,p0767,3,0.811940
p1115,p0042,4,0.802466
p1115,p1688,5,0.802213
p1116,p0649,1,0.886469
p1116,p0567,2,0.855927
p1116,p0691,3,0.846003
p1116,p0636,4,0.842895
p1116,p0663,5,0.836510
p1117,p1101,1,0.863049
p1117,p1103,2,0.851307
p1117,p1109,3,0.850683
p1117,p1012,4,0.836847
p1117,p1112,5,0.836031
p1118,p1120,1,0.849592
p1118,p1115,2,0.833129
p1118,p0790,3,0.823083
p1118,p0798,4,0.813243
p1118,p1410,5,0.801245
p1119,p0792,1,0.894093
p1119,p0790,2,0.871804
p1119,p0784,3,0.851138
p1119,p0809,4,0.848882
p1119,p1408,5,0.842443
p1120,p1118,1,0.849592
p1120,p0798,2,0.812366
p1120,p1110,3,0.811421
p1120,p0768,4,0.803187
p1120,p0774,5,0.798733
p1121,p1101,1,0.895323
p1121,p1111,2,0.883414
p1121,p1092,3,0.880109
p1121,p0515,4,0.872250
p1121,p1103,5,0.871106
p1122,p0765,1,0.828440
p1122,p1717,2,0.828201
p1122,p1293,3,0.816239
p1122,p1642,4,0.812824
p1122,p0969,5,0.808398
p1123,p1656,1,0.881871
p1123,p0580,2,0.872914
p1123,p1695,3,0.863872
p1123,p0500,4,0.858544
p1123,p0579,5,0.857099
p1124,p1397,1,0.851065
p1124,p0765,2,0.843029
p1124,p1509,3,0.842920
p1124,p1399,4,0.840859
p1124,p1059,5,0.839308
p1125,p1617,1,0.836515
p1125,p0949,2,0.826886
p1125,p1634,3,0.819568
p1125,p1163,4,0.819320
p1125,p1554,5,0.816444
p1126,p1189,1,0.655548
p1126,p1622,2,0.641082
p1126,p0878,3,0.635338
p1126,p0860,4,0.633911
p1126,p1148,5,0.629093
p1127,p1128,1,0.769930
p1127,p1141,2,0.700357
p1127,p1050,3,0.691184
p1127,p1139,4,0.689519
p1127,p1049,5,0.688894
p1128,p0878,1,0.825880
p1128,p1129,2,0.815134
p1128,p0876,3,0.795902
p1128,p0918,4,0.795416
p1128,p0885,5,0.795410
p1129,p1173,1,0.845606
p1129,p0618,2,0.818636
p1129,p1128,3,0.815134
p1129,p0918,4,0.814811
p1129,p1141,5,0.807502
p1130,p0636,1,0.856593
p1130,p0857,2,0.855888
p1130,p1163,3,0.854890
p1130,p0921,4,0.838693
p1130,p1369,5,0.831495
p1131,p1133,1,0.901628
p1131,p1132,2,0.816493
p1131,p0946,3,0.808703
p1131,p1210,4,0.800685
p1131,p1282,5,0.795582
p1132,p1546,1,0.825304
p1132,p1131,2,0.816493
p1132,p0745,3,0.793537
p1132,p1257,4,0.784927
p1132,p1553,5,0.782042
p1133,p1131,1,0.901628
p1133,p1210,2,0.782597
p1133,p1051,3,0.781887
p1133,p0946,4,0.776878
p1133,p1151,5,0.755386
p1134,p1553,1,0.822046
p1134,p0946,2,0.771225
p1134,p1198,3,0.749294
p1134,p1257,4,0.742261
p1134,p1515,5,0.731770
p1135,p1132,1,0.756064
p1135,p1257,2,0.754735
p1135,p1520,3,0.746582
p1135,p1558,4,0.722437
p1135,p1546,5,0.709984
p1136,p1268,1,0.844903
p1136,p1178,2,0.844105
p1136,p0690,3,0.829312
p1136,p1287,4,0.824408
p1136,p1335,5,0.823216
p1137,p1622,1,0.819727
p1137,p1374,2,0.815124
p1137,p1707,3,0.802186
p1137,p1184,4,0.800535
p1137,p1624,5,0.797807
p1138,p1273,1,0.826050
p1138,p1139,2,0.813424
p1138,p1555,3,0.810710
p1138,p0883,4,0.801461
p1138,p1619,5,0.788913
p1139,p1138,1,0.813424
p1139,p0876,2,0.789952
p1139,p0875,3,0.789904
p1139,p1141,4,0.781546
p1139,p1554,5,0.774512
p1140,p1173,1,0.819646
p1140,p1498,2,0.811571
p1140,p1136,3,0.806272
p1140,p1078,4,0.799247
p1140,p1156,5,0.788823
p1141,p1125,1,0.812636
p1141,p1129,2,0.807502
p1141,p1515,3,0.803437
p1141,p0917,4,0.793260
p1141,p1254,5,0.791395
p1142,p1710,1,0.868289
p1142,p1221,2,0.850643
p1142,p1344,3,0.844906
p1142,p1163,4,0.843870
p1142,p1222,5,0.843663
p1143,p1205,1,0.935467
p1143,p0922,2,0.852035
p1143,p1013,3,0.832068
p1143,p1166,4,0.830543
p1143,p1501,5,0.829008
p1144,p1206,1,0.947730
p1144,p1146,2,0.879464
p1144,p1012,3,0.849109
p1144,p1229,4,0.846265
p1144,p0515,5,0.845737
p1145,p0944,1,0.854118
p1145,p0949,2,0.828018
p1145,p1166,3,0.789144
p1145,p1638,4,0.783554
p1145,p0946,5,0.777811
p1146,p1206,1,0.913072
p1146,p1144,2,0.879464
p1146,p0517,3,0.846389
p1146,p0565,4,0.846268
p1146,p1673,5,0.845163
p1147,p1151,1,0.785755
p1147,p0946,2,0.766111
p1147,p1149,3,0.753571
p1147,p1203,4,0.748757
p1147,p0746,5,0.715048
p1148,p1149,1,0.752760
p1148,p1155,2,0.745879
p1148,p1051,3,0.744629
p1148,p1145,4,0.738157
p1148,p1165,5,0.719990
p1149,p1165,1,0.810033
p1149,p1051,2,0.806904
p1149,p1280,3,0.802067
p1149,p1151,4,0.789841
p1149,p0955,5,0.786912
p1150,p1555,1,0.826353
p1150,p0638,2,0.822063
p1150,p1205,3,0.820893
p1150,p0949,4,0.818024
p1150,p1063,5,0.812373
p1151,p0638,1,0.844306
p1151,p0746,2,0.817223
p1151,p1205,3,0.816016
p1151,p0946,4,0.804523
p1151,p1051,5,0.797786
p1152,p1246,1,0.651049
p1152,p1243,2,0.647331
p1152,p1242,3,0.635900
p1152,p1208,4,0.626923
p1152,p1415,5,0.616924
p1153,p0946,1,0.764991
p1153,p1212,2,0.760612
p1153,p1190,3,0.737112
p1153,p1188,4,0.723002
p1153,p1204,5,0.711029
p1154,p0946,1,0.676137
p1154,p0925,2,0.675373
p1154,p0947,3,0.660287
p1154,p1141,4,0.649238
p1154,p1132,5,0.647130
p1155,p1148,1,0.745879
p1155,p1149,2,0.731968
p1155,p1140,3,0.697813
p1155,p1156,4,0.697805
p1155,p1051,5,0.690324
p1156,p0885,1,0.806543
p1156,p1078,2,0.806188
p1156,p1080,3,0.791319
p1156,p1141,4,0.790285
p1156,p1140,5,0.788823
p1157,p1699,1,0.782671
p1157,p0912,2,0.780430
p1157,p0763,3,0.751319
p1157,p1698,4,0.743538
p1157,p1352,5,0.734855
p1158,p1372,1,0.653123
p1158,p1446,2,0.652043
p1158,p1247,3,0.633101
p1158,p0847,4,0.626644
p1158,p0863,5,0.625329
p1159,p1133,1,0.681489
p1159,p1210,2,0.666521
p1159,p1147,3,0.656679
p1159,p0619,4,0.653154
p1159,p1521,5,0.647950
p1160,p1542,1,0.783462
p1160,p1280,2,0.771073
p1160,p1414,3,0.766518
p1160,p1064,4,0.765369
p1160,p1659,5,0.735204
p1161,p0946,1,0.718844
p1161,p1131,2,0.707644
p1161,p1701,3,0.705991
p1161,p1132,4,0.704574
p1161,p0745,5,0.703553
p1162,p1063,1,0.822585
p1162,p1254,2,0.817300
p1162,p1555,3,0.813264
p1162,p1625,4,0.812565
p1162,p1071,5,0.810660
p1163,p0553,1,0.892138
p1163,p1710,2,0.871063
p1163,p0663,3,0.870498
p1163,p0769,4,0.869489
p1163,p1221,5,0.867862
p1164,p1717,1,0.831472
p1164,p1718,2,0.830837
p1164,p1704,3,0.821564
p1164,p0397,4,0.815217
p1164,p1719,5,0.799190
p1165,p1149,1,0.810033
p1165,p1092,2,0.802628
p1165,p1528,3,0.801279
p1165,p1268,4,0.797691
p1165,p1501,5,0.795023
p1166,p0944,1,0.868885
p1166,p1634,2,0.850583
p1166,p1063,3,0.848526
p1166,p1638,4,0.843752
p1166,p0949,5,0.835705
p1167,p0946,1,0.837311
p1167,p1257,2,0.835553
p1167,p1078,3,0.814024
p1167,p0918,4,0.800220
p1167,p1701,5,0.797533
p1168,p1514,1,0.706856
p1168,p1275,2,0.705711
p1168,p0933,3,0.675510
p1168,p1516,4,0.671722
p1168,p1213,5,0.666836
p1169,p1191,1,0.533913
p1169,p1171,2,0.527285
p1169,p1638,3,0.517095
p1169,p1196,4,0.517090
p1169,p1187,5,0.514568
p1170,p1659,1,0.772842
p1170,p1216,2,0.748032
p1170,p1638,3,0.746493
p1170,p1423,4,0.737021
p1170,p0607,5,0.734002
p1171,p1622,1,0.693803
p1171,p1705,2,0.680272
p1171,p1051,3,0.665234
p1171,p1374,4,0.662168
p1171,p1416,5,0.660354
p1172,p0692,1,0.748618
p1172,p0622,2,0.746809
p1172,p0451,3,0.737652
p1172,p0664,4,0.735442
p1172,p0858,5,0.734767
p1173,p1129,1,0.845606
p1173,p0918,2,0.827994
p1173,p0917,3,0.825479
p1173,p1190,4,0.824413
p1173,p1140,5,0.819646
p1174,p0958,1,0.779956
p1174,p0918,2,0.768134
p1174,p1173,3,0.767617
p1174,p0917,4,0.761893
p1174,p1190,5,0.740789
p1175,p0799,1,0.857007
p1175,p0926,2,0.842656
p1175,p1012,3,0.840964
p1175,p1092,4,0.833466
p1175,p1166,5,0.832752
p1176,p0922,1,0.811283
p1176,p1175,2,0.806258
p1176,p1013,3,0.803501
p1176,p1146,4,0.791735
p1176,p1143,5,0.777247
p1177,p0690,1,0.828227
p1177,p1268,2,0.825329
p1177,p1178,3,0.794242
p1177,p1070,4,0.789580
p1177,p0912,5,0.787919
p1178,p1369,1,0.895911
p1178,p1268,2,0.868754
p1178,p1070,3,0.868029
p1178,p1344,4,0.864918
p1178,p1710,5,0.863623
p1179,p0989,1,0.742903
p1179,p0726,2,0.738257
p1179,p1531,3,0.737688
p1179,p1527,4,0.734851
p1179,p1645,5,0.732768
p1180,p1414,1,0.798615
p1180,p1524,2,0.795610
p1180,p1707,3,0.783136
p1180,p1554,4,0.776801
p1180,p1335,5,0.772740
p1181,p1207,1,0.758477
p1181,p1182,2,0.731105
p1181,p0940,3,0.684376
p1181,p1527,4,0.679910
p1181,p1210,5,0.667757
p1182,p1207,1,0.761507
p1182,p1271,2,0.736629
p1182,p0951,3,0.736152
p1182,p1181,4,0.731105
p1182,p1042,5,0.710900
p1183,p0007,1,0.790231
p1183,p1064,2,0.767118
p1183,p1659,3,0.748875
p1183,p1340,4,0.741545
p1183,p0690,5,0.736458
p1184,p1414,1,0.840986
p1184,p0769,2,0.821014
p1184,p1656,3,0.812656
p1184,p0693,4,0.807313
p1184,p1542,5,0.807210
p1185,p1375,1,0.999848
p1185,p1163,2,0.821323
p1185,p1125,3,0.803682
p1185,p1268,4,0.798584
p1185,p1142,5,0.795240
p1186,p1268,1,0.859275
p1186,p1205,2,0.837781
p1186,p0567,3,0.830193
p1186,p1368,4,0.826820
p1186,p0922,5,0.817266
p1187,p1659,1,0.830196
p1187,p1501,2,0.808956
p1187,p1414,3,0.807900
p1187,p1542,4,0.807226
p1187,p1178,5,0.801687
p1188,p1128,1,0.793762
p1188,p1129,2,0.785755
p1188,p0918,3,0.778956
p1188,p1156,4,0.764545
p1188,p1630,5,0.762677
p1189,p1173,1,0.772900
p1189,p1188,2,0.753986
p1189,p1141,3,0.736218
p1189,p0918,4,0.726892
p1189,p1129,5,0.722144
p1190,p1056,1,0.871928
p1190,p1507,2,0.854186
p1190,p0918,3,0.853550
p1190,p1173,4,0.824413
p1190,p0618,5,0.821648
p1191,p1196,1,0.891363
p1191,p1192,2,0.821015
p1191,p1053,3,0.773594
p1191,p1514,4,0.733121
p1191,p0626,5,0.708583
p1192,p1191,1,0.821015
p1192,p1515,2,0.767335
p1192,p1366,3,0.753675
p1192,p0726,4,0.752667
p1192,p1053,5,0.751197
p1193,p0933,1,0.782432
p1193,p1601,2,0.780567
p1193,p1027,3,0.743773
p1193,p0727,4,0.737830
p1193,p1589,5,0.728132
p1194,p0620,1,0.842830
p1194,p0031,2,0.840876
p1194,p1369,3,0.815044
p1194,p1508,4,0.813300
p1194,p1123,5,0.810860
p1195,p1622,1,0.796520
p1195,p1137,2,0.790941
p1195,p1194,3,0.784348
p1195,p1418,4,0.779349
p1195,p0932,5,0.773566
p1196,p1191,1,0.891363
p1196,p1053,2,0.798274
p1196,p1197,3,0.785529
p1196,p1192,4,0.748806
p1196,p1275,5,0.743677
p1197,p1196,1,0.785529
p1197,p1514,2,0.729376
p1197,p1192,3,0.723954
p1197,p1053,4,0.717292
p1197,p1191,5,0.706737
p1198,p1528,1,0.860281
p1198,p1210,2,0.828859
p1198,p1501,3,0.789632
p1198,p0726,4,0.780813
p1198,p1267,5,0.770659
p1199,p1581,1,0.953702
p1199,p1131,2,0.746123
p1199,p1167,3,0.736739
p1199,p0946,4,0.734467
p1199,p1133,5,0.723613
p1200,p0938,1,0.796877
p1200,p1553,2,0.781719
p1200,p1546,3,0.780116
p1200,p0949,4,0.771085
p1200,p0922,5,0.765751
p1201,p1098,1,0.744477
p1201,p1202,2,0.734284
p1201,p1248,3,0.728826
p1201,p1717,4,0.711821
p1201,p0452,5,0.709323
p1202,p1288,1,0.826373
p1202,p1338,2,0.816485
p1202,p1344,3,0.811127
p1202,p1650,4,0.805951
p1202,p1088,5,0.797620
p1203,p1212,1,0.749622
p1203,p1147,2,0.748757
p1203,p1140,3,0.733879
p1203,p1173,4,0.723908
p1203,p1151,5,0.723690
p1204,p0946,1,0.806151
p1204,p1212,2,0.779066
p1204,p1151,3,0.752479
p1204,p1149,4,0.750718
p1204,p1188,5,0.750029
p1205,p1143,1,0.935467
p1205,p0922,2,0.875544
p1205,p0638,3,0.863023
p1205,p0649,4,0.857776
p1205,p0949,5,0.857096
p1206,p1144,1,0.947730
p1206,p1146,2,0.913072
p1206,p1223,3,0.841390
p1206,p0517,4,0.837252
p1206,p1672,5,0.836151
p1207,p1274,1,0.795402
p1207,p1042,2,0.776382
p1207,p1633,3,0.772834
p1207,p0941,4,0.768152
p1207,p1182,5,0.761507
p1208,p0927,1,0.754732
p1208,p1419,2,0.751077
p1208,p1517,3,0.748570
p1208,p1437,4,0.739396
p1208,p1167,5,0.735275
p1209,p0663,1,0.843796
p1209,p1558,2,0.827605
p1209,p0472,3,0.821599
p1209,p0729,4,0.820684
p1209,p0662,5,0.820377
p1210,p1198,1,0.828859
p1210,p1528,2,0.802604
p1210,p1051,3,0.802115
p1210,p1131,4,0.800685
p1210,p0946,5,0.796843
p1211,p1212,1,0.749150
p1211,p1072,2,0.651225
p1211,p1282,3,0.649958
p1211,p1204,4,0.645580
p1211,p0981,5,0.644737
p1212,p1204,1,0.779066
p1212,p1151,2,0.776046
p1212,p1500,3,0.773246
p1212,p0946,4,0.772977
p1212,p1140,5,0.766275
p1213,p1274,1,0.715465
p1213,p1148,2,0.682783
p1213,p1155,3,0.681531
p1213,p1064,4,0.674970
p1213,p1168,5,0.666836
p1214,p1213,1,0.663623
p1214,p1032,2,0.654408
p1214,p1064,3,0.649698
p1214,p1415,4,0.641474
p1214,p1615,5,0.617498
p1215,p1531,1,0.759249
p1215,p1216,2,0.750067
p1215,p1274,3,0.713496
p1215,p1351,4,0.708936
p1215,p0693,5,0.706903
p1216,p1659,1,0.846019
p1216,p0943,2,0.845473
p1216,p1063,3,0.841803
p1216,p1273,4,0.833305
p1216,p1028,5,0.832890
p1217,p1614,1,0.804584
p1217,p0238,2,0.793171
p1217,p0231,3,0.747532
p1217,p0398,4,0.747293
p1217,p0251,5,0.740722
p1218,p1311,1,0.861983
p1218,p1541,2,0.852349
p1218,p1685,3,0.832366
p1218,p1313,4,0.830964
p1218,p0772,5,0.829832
p1219,p1369,1,0.855914
p1219,p0038,2,0.853681
p1219,p1589,3,0.836302
p1219,p1178,4,0.832094
p1219,p1574,5,0.830894
p1220,p1223,1,0.854325
p1220,p1163,2,0.844178
p1220,p0764,3,0.841909
p1220,p1221,4,0.841069
p1220,p0567,5,0.826051
p1221,p1710,1,0.881472
p1221,p0535,2,0.877304
p1221,p1163,3,0.867862
p1221,p1642,4,0.859976
p1221,p0904,5,0.859960
p1222,p1223,1,0.855432
p1222,p1142,2,0.843663
p1222,p0037,3,0.832257
p1222,p0763,4,0.827643
p1222,p1221,5,0.809914
p1223,p1710,1,0.887311
p1223,p0517,2,0.883338
p1223,p0769,3,0.880280
p1223,p0766,4,0.874312
p1223,p1228,5,0.873591
p1224,p1223,1,0.817831
p1224,p1595,2,0.792878
p1224,p0985,3,0.784163
p1224,p1602,4,0.780875
p1224,p1220,5,0.780092
p1225,p0535,1,0.844844
p1225,p1394,2,0.837843
p1225,p1650,3,0.827130
p1225,p1684,4,0.826219
p1225,p1226,5,0.825968
p1226,p1394,1,0.837397
p1226,p1225,2,0.825968
p1226,p0895,3,0.820177
p1226,p1227,4,0.819172
p1226,p1316,5,0.812739
p1227,p1650,1,0.852705
p1227,p1673,2,0.845997
p1227,p0894,3,0.838793
p1227,p0534,4,0.832809
p1227,p0535,5,0.832446
p1228,p1223,1,0.873591
p1228,p1675,2,0.854181
p1228,p1672,3,0.853260
p1228,p0517,4,0.851209
p1228,p0500,5,0.850855
p1229,p0565,1,0.890401
p1229,p1650,2,0.873420
p1229,p1459,3,0.872507
p1229,p1710,4,0.867084
p1229,p1673,5,0.865968
p1230,p1043,1,0.998390
p1230,p0888,2,0.997957
p1230,p0961,3,0.997884
p1230,p1509,4,0.997006
p1230,p1702,5,0.996954
p1231,p0829,1,0.864519
p1231,p1455,2,0.859408
p1231,p1232,3,0.856252
p1231,p1234,4,0.852531
p1231,p0796,5,0.849305
p1232,p0823,1,0.887658
p1232,p1459,2,0.881036
p1232,p0680,3,0.877226
p1232,p1455,4,0.875229
p1232,p0827,5,0.873950
p1233,p1231,1,0.817156
p1233,p0793,2,0.774118
p1233,p0829,3,0.773600
p1233,p0706,4,0.772722
p1233,p0796,5,0.772416
p1234,p1311,1,0.876368
p1234,p1455,2,0.875419
p1234,p1459,3,0.875331
p1234,p0904,4,0.870924
p1234,p0834,5,0.869299
p1235,p1045,1,0.833642
p1235,p1001,2,0.786135
p1235,p1070,3,0.784618
p1235,p1707,4,0.784247
p1235,p0848,5,0.780713
p1236,p1237,1,0.985976
p1236,p0960,2,0.849880
p1236,p1644,3,0.847035
p1236,p0040,4,0.843186
p1236,p0998,5,0.842503
p1237,p1236,1,0.985976
p1237,p1644,2,0.847937
p1237,p0051,3,0.844542
p1237,p1000,4,0.844103
p1237,p0960,5,0.843811
p1238,p0095,1,0.849386
p1238,p0996,2,0.840763
p1238,p1048,3,0.824712
p1238,p0960,4,0.818767
p1238,p0889,5,0.818502
p1239,p1046,1,0.867328
p1239,p1237,2,0.814732
p1239,p1124,3,0.799815
p1239,p0961,4,0.796180
p1239,p1043,5,0.795827
p1240,p1515,1,0.799759
p1240,p1167,2,0.796569
p1240,p0946,3,0.795133
p1240,p1257,4,0.787997
p1240,p1131,5,0.784388
p1241,p1515,1,0.752629
p1241,p0878,2,0.740069
p1241,p0726,3,0.737763
p1241,p0958,4,0.737715
p1241,p0038,5,0.733053
p1242,p1559,1,0.714950
p1242,p1244,2,0.710573
p1242,p1243,3,0.709927
p1242,p0747,4,0.701454
p1242,p0927,5,0.695101
p1243,p1246,1,0.717357
p1243,p1242,2,0.709927
p1243,p1572,3,0.659994
p1243,p1152,4,0.647331
p1243,p0989,5,0.643681
p1244,p1042,1,0.741956
p1244,p0747,2,0.732056
p1244,p1242,3,0.710573
p1244,p1351,4,0.706567
p1244,p1274,5,0.706027
p1245,p1593,1,0.770740
p1245,p0769,2,0.744922
p1245,p1714,3,0.723427
p1245,p1223,4,0.722366
p1245,p0761,5,0.720482
p1246,p1243,1,0.717357
p1246,p1435,2,0.698112
p1246,p1434,3,0.694421
p1246,p0977,4,0.692376
p1246,p1572,5,0.689072
p1247,p0921,1,0.860623
p1247,p1707,2,0.850721
p1247,p1369,3,0.847882
p1247,p0857,4,0.844060
p1247,p1640,5,0.839816
p1248,p1719,1,0.825756
p1248,p0236,2,0.796436
p1248,p0992,3,0.796404
p1248,p0998,4,0.794926
p1248,p1359,5,0.792207
p1249,p1554,1,0.794840
p1249,p0855,2,0.783672
p1249,p0876,3,0.773865
p1249,p0853,4,0.771593
p1249,p1374,5,0.771154
p1250,p1363,1,0.811391
p1250,p1090,2,0.794003
p1250,p1352,3,0.783180
p1250,p1251,4,0.782797
p1250,p1370,5,0.777711
p1251,p1719,1,0.786391
p1251,p1250,2,0.782797
p1251,p0996,3,0.755589
p1251,p1351,4,0.751357
p1251,p1704,5,0.745882
p1252,p1094,1,0.703447
p1252,p1342,2,0.696506
p1252,p1534,3,0.689609
p1252,p1350,4,0.675222
p1252,p1371,5,0.671158
p1253,p1719,1,0.774824
p1253,p0930,2,0.762342
p1253,p0853,3,0.757107
p1253,p1367,4,0.756536
p1253,p1378,5,0.753696
p1254,p1287,1,0.865061
p1254,p0618,2,0.856799
p1254,p1268,3,0.853776
p1254,p1256,4,0.848804
p1254,p0746,5,0.848206
p1255,p1553,1,0.763647
p1255,p1257,2,0.747690
p1255,p1646,3,0.722065
p1255,p1167,4,0.717713
p1255,p0746,5,0.717364
p1256,p1254,1,0.848804
p1256,p0923,2,0.840460
p1256,p1277,3,0.836560
p1256,p1647,4,0.826186
p1256,p1273,5,0.825249
p1257,p1167,1,0.835553
p1257,p1647,2,0.814537
p1257,p0746,3,0.813302
p1257,p1553,4,0.803930
p1257,p0618,5,0.803812
p1258,p1417,1,0.746403
p1258,p1434,2,0.736826
p1258,p1412,3,0.729900
p1258,p1276,4,0.722166
p1258,p1259,5,0.719890
p1259,p1268,1,0.847334
